CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned
15483,9572,576,Allison,Gray,1946-10-12,S,F,170000.0,4.0,4.0,Bachelors,Management,0.0,4.0
15484,9573,517,Caroline,Diaz,1953-07-24,M,F,80000.0,4.0,2.0,Partial College,Professional,1.0,2.0
15485,9574,564,Megan,Ward,1953-05-24,M,F,90000.0,4.0,2.0,Partial College,Professional,1.0,1.0
15486,9575,765,Brett,Patel,1954-11-14,M,M,130000.0,3.0,4.0,Partial College,Professional,1.0,4.0
15487,9576,506,Stacey,Cai,1954-03-15,M,F,130000.0,4.0,5.0,High School,Professional,1.0,2.0
15488,9577,506,Johnathan,Kapoor,1954-06-26,S,M,130000.0,4.0,5.0,High School,Professional,0.0,2.0
15489,9578,659,Sheila,Romero,1954-11-27,M,F,130000.0,4.0,5.0,High School,Professional,1.0,2.0
15490,9579,529,Martin,Kapoor,1953-03-01,M,M,100000.0,3.0,4.0,Bachelors,Management,0.0,3.0
15491,9580,700,Alexandra,King,1953-09-02,M,F,100000.0,3.0,4.0,Partial College,Professional,1.0,4.0
15492,9581,529,Ernest,Huang,1952-03-15,S,M,80000.0,4.0,1.0,Partial College,Professional,1.0,2.0
15493,9582,548,Ruth,Sanchez,1952-11-15,M,F,80000.0,4.0,1.0,Partial College,Professional,0.0,2.0
15494,9583,564,Desiree,Bradley,1952-11-06,S,F,80000.0,4.0,1.0,High School,Professional,1.0,2.0
15495,9584,662,Kristen,Wang,1951-09-20,M,F,90000.0,4.0,1.0,High School,Professional,1.0,2.0
15496,9585,555,Molly,Schmidt,1951-04-26,S,F,110000.0,4.0,5.0,Partial College,Professional,1.0,2.0
15497,9586,666,Emily,Lee,1951-05-19,M,F,130000.0,4.0,5.0,High School,Professional,1.0,3.0
15498,9587,681,Clayton,Zhao,1950-10-17,M,M,90000.0,4.0,1.0,High School,Management,1.0,3.0
15499,9588,557,Shannon,Johnston,1950-10-27,M,M,100000.0,3.0,4.0,Partial College,Management,1.0,4.0
15500,9589,525,Nancy,Raman,1950-03-25,M,F,150000.0,4.0,5.0,Partial College,Management,1.0,4.0
15501,9590,540,Mackenzie,Rogers,1949-11-27,M,F,80000.0,5.0,1.0,High School,Management,1.0,3.0
15502,9591,483,Todd,Zhang,1949-03-19,M,M,100000.0,3.0,4.0,Partial College,Management,1.0,4.0
15503,9592,765,Kara,Tang,1949-03-16,M,F,120000.0,4.0,5.0,High School,Management,1.0,3.0
15504,9593,506,Jorge,Liu,1949-09-21,M,M,160000.0,4.0,5.0,High School,Management,1.0,4.0
15505,9594,503,Joel,Jordan,1948-10-23,M,M,80000.0,5.0,1.0,High School,Management,1.0,4.0
15506,9595,504,Arthur,Torres,1948-03-23,M,M,80000.0,5.0,1.0,High School,Management,1.0,4.0
15507,9596,528,Karla,Andersen,1948-05-02,S,F,80000.0,5.0,1.0,High School,Management,1.0,4.0
15508,9597,676,Janet,Ramos,1948-08-17,M,F,130000.0,5.0,5.0,Bachelors,Professional,1.0,4.0
15509,9598,544,Carly,Beck,1947-10-26,M,F,90000.0,5.0,0.0,Partial High School,Skilled Manual,0.0,2.0
15510,9599,437,Jackson,Powell,1947-05-21,M,M,100000.0,3.0,5.0,Partial High School,Professional,1.0,0.0
15511,9600,497,Kyle,Wang,1947-06-12,M,M,120000.0,5.0,5.0,High School,Management,0.0,4.0
15512,9601,512,Dennis,Hu,1975-01-28,S,M,70000.0,0.0,0.0,Bachelors,Professional,0.0,2.0
15513,9602,655,Carrie,Munoz,1976-04-08,M,F,70000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
15514,9603,549,Casey,Moreno,1976-08-27,S,M,70000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
15515,9604,493,Henry,Sullivan,1976-01-03,S,M,70000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
15516,9605,493,Harold,Martinez,1974-04-13,S,M,60000.0,0.0,0.0,Bachelors,Professional,0.0,4.0
15517,9606,425,Kevin,Yang,1975-02-03,S,M,80000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
15518,9607,568,Jocelyn,Coleman,1974-07-26,M,F,70000.0,0.0,0.0,Bachelors,Professional,1.0,4.0
15519,9608,558,Donna,Raje,1974-10-19,S,F,80000.0,0.0,0.0,Bachelors,Professional,1.0,3.0
15520,9609,699,Cara,Hu,1973-11-18,S,F,100000.0,0.0,5.0,High School,Management,1.0,2.0
15521,9610,534,Fernando,Bryant,1973-04-05,M,M,100000.0,0.0,5.0,High School,Management,1.0,2.0
15522,9611,509,Jessie,Zhou,1973-03-10,M,M,110000.0,0.0,5.0,Partial College,Management,1.0,3.0
15523,9612,553,Carla,Sullivan,1973-10-19,M,F,110000.0,0.0,5.0,Partial College,Management,0.0,3.0
15524,9613,692,Colin,Yang,1973-05-01,M,M,110000.0,0.0,5.0,Partial College,Management,1.0,3.0
15525,9614,561,Lindsay,Raje,1973-10-14,M,F,110000.0,0.0,5.0,Partial College,Management,1.0,3.0
15526,9615,518,Gregory,Shan,1973-07-05,S,M,110000.0,0.0,5.0,Partial College,Management,1.0,3.0
15527,9616,509,Laura,Wu,1973-10-21,S,F,110000.0,0.0,5.0,Partial College,Management,1.0,3.0
15528,9617,512,Kristi,Serrano,1973-02-12,S,F,120000.0,0.0,5.0,Partial High School,Professional,1.0,4.0
15529,9618,471,Chloe,Johnson,1972-05-28,S,F,100000.0,0.0,5.0,High School,Management,1.0,3.0
15530,9619,478,Marie,Rubio,1971-07-15,S,F,80000.0,0.0,0.0,Bachelors,Professional,1.0,4.0
15531,9620,692,Maurice,Raji,1971-05-11,S,M,80000.0,0.0,0.0,Bachelors,Professional,0.0,4.0
15532,9621,706,Victoria,Cook,1971-02-04,S,F,90000.0,0.0,0.0,Bachelors,Professional,0.0,3.0
15533,9622,679,Meredith,Alonso,1972-02-06,M,F,120000.0,0.0,5.0,Partial High School,Professional,0.0,4.0
15534,9623,596,Jerome,Suarez,1972-07-03,M,M,120000.0,0.0,5.0,Partial High School,Professional,1.0,4.0
15535,9624,553,Ruth,Garcia,1972-06-01,M,F,130000.0,4.0,5.0,High School,Management,1.0,4.0
15536,9625,487,Deborah,Shan,1971-04-15,S,F,100000.0,0.0,5.0,High School,Management,1.0,3.0
15537,9626,549,Rafael,Yuan,1971-05-13,M,M,100000.0,0.0,5.0,High School,Management,1.0,3.0
15538,9627,558,Jarrod,Sara,1971-02-14,M,M,100000.0,0.0,5.0,High School,Management,1.0,4.0
15539,9628,697,Theresa,Navarro,1970-04-02,M,F,110000.0,0.0,5.0,High School,Management,1.0,4.0
15540,9629,669,Rodney,Gutierrez,1970-11-25,S,M,120000.0,0.0,5.0,Partial High School,Professional,1.0,4.0
15541,9630,519,Bonnie,Raje,1970-03-02,M,F,120000.0,0.0,5.0,Partial High School,Professional,1.0,4.0
15542,9631,473,Diane,Alonso,1970-03-15,M,F,130000.0,5.0,5.0,High School,Management,1.0,4.0
15543,9632,680,Gerald,Dominguez,1970-10-16,S,M,130000.0,5.0,5.0,Bachelors,Professional,1.0,4.0
15544,9633,701,Marcus,Stewart,1964-08-05,S,M,80000.0,4.0,3.0,Partial College,Professional,1.0,1.0
15545,9634,642,Luke,Collins,1964-02-08,M,M,90000.0,5.0,5.0,Partial College,Professional,1.0,3.0
15546,9635,693,Stephanie,Bryant,1964-08-07,M,F,100000.0,5.0,2.0,Partial College,Professional,1.0,0.0
15547,9636,566,Nathan,Young,1964-05-09,M,M,110000.0,3.0,2.0,Bachelors,Management,1.0,4.0
15548,9637,667,Olivia,Patterson,1964-05-04,M,F,130000.0,3.0,2.0,Bachelors,Management,1.0,3.0
15549,9638,472,John,Brown,1956-06-10,M,M,70000.0,3.0,2.0,Partial College,Professional,1.0,1.0
15550,9639,475,Thomas,Collins,1956-08-11,S,M,80000.0,3.0,0.0,Partial College,Professional,1.0,2.0
15551,9640,573,Emily,Ross,1956-06-19,M,F,80000.0,3.0,2.0,Partial College,Professional,0.0,0.0
15552,9641,625,Noah,Turner,1956-06-01,M,M,90000.0,2.0,1.0,Partial College,Professional,0.0,0.0
15553,9642,652,Isabella,Robinson,1956-02-23,S,F,90000.0,2.0,1.0,Partial College,Professional,1.0,0.0
15554,9643,580,Patricia,Prasad,1956-11-04,S,F,90000.0,2.0,1.0,Partial College,Professional,1.0,1.0
15555,9644,494,Abigail,Patterson,1934-01-15,M,F,90000.0,4.0,0.0,Bachelors,Management,1.0,1.0
15556,9645,516,Patrick,Brooks,1934-02-17,S,M,130000.0,1.0,2.0,Graduate Degree,Management,0.0,3.0
15557,9646,559,Xavier,Stewart,1972-03-07,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15558,9647,573,Ryan,Chen,1972-05-24,M,M,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15559,9648,470,Jared,Bailey,1972-01-15,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15560,9649,643,Jordan,Mitchell,1972-12-02,M,M,70000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15561,9650,690,Natalie,Ramirez,1972-06-13,S,F,70000.0,2.0,0.0,Graduate Degree,Professional,1.0,0.0
15562,9651,469,Bryan,Gray,1970-01-24,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15563,9652,571,Timothy,Cooper,1970-08-23,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15564,9653,693,Amanda,Scott,1970-01-06,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15565,9654,546,Jessica,White,1970-03-04,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15566,9655,670,Taylor,Murphy,1970-05-07,M,F,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15567,9656,660,Edward,Butler,1970-02-05,M,M,50000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
15568,9657,550,Marcus,Perry,1970-04-21,M,M,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15569,9658,667,Blake,Russell,1969-06-25,S,M,50000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
15570,9659,470,Kaylee,Campbell,1971-02-12,M,F,70000.0,2.0,0.0,Graduate Degree,Professional,1.0,0.0
15571,9660,494,Xavier,Baker,1971-03-07,M,M,70000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
15572,9661,537,Christina,Cox,1969-10-19,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15573,9662,443,Taylor,Diaz,1969-10-07,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15574,9663,660,Taylor,Perry,1968-12-14,M,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,0.0
15575,9664,625,Kaitlyn,Stewart,1968-09-06,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,0.0
15576,9665,442,Isaiah,Watson,1968-05-23,M,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
15577,9666,671,James,Evans,1968-08-21,S,M,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
15578,9667,584,Lacey,Rai,1968-10-07,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
15579,9668,442,Jodi,Pal,1968-12-27,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,1.0,1.0
15580,9669,470,Eric,Rothenberg,1968-10-07,S,F,70000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
15581,9670,695,Rachel,Ross,1967-04-07,S,F,40000.0,0.0,0.0,Bachelors,Professional,1.0,1.0
15582,9671,701,Julia,Cox,1970-03-12,M,F,60000.0,1.0,0.0,Graduate Degree,Professional,1.0,0.0
15583,9672,584,Ronald,Sanchez,1970-02-13,M,M,70000.0,4.0,0.0,Graduate Degree,Professional,1.0,0.0
15584,9673,470,Fernando,Ross,1970-03-07,S,M,70000.0,4.0,0.0,Graduate Degree,Professional,1.0,0.0
15585,9674,670,Dylan,Washington,1970-10-23,M,M,70000.0,4.0,0.0,Graduate Degree,Professional,1.0,0.0
15586,9675,583,Samuel,Butler,1967-02-26,S,M,50000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
15587,9676,644,Natalie,Martin,1967-11-02,S,F,50000.0,2.0,2.0,Bachelors,Skilled Manual,0.0,1.0
15588,9677,430,Carlos,Parker,1966-09-21,M,M,60000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,0.0
15589,9678,488,Trinity,Bailey,1966-08-13,S,F,60000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,0.0
15590,9679,443,Martha,Lin,1966-03-27,S,F,60000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,1.0
15591,9680,446,Dakota,Jenkins,1966-05-14,M,M,60000.0,0.0,0.0,Graduate Degree,Professional,1.0,0.0
15592,9681,675,Ashley,Anderson,1966-07-19,S,F,60000.0,0.0,0.0,Graduate Degree,Professional,1.0,0.0
15593,9682,445,Walter,Moreno,1969-04-28,S,M,70000.0,5.0,5.0,Graduate Degree,Professional,1.0,2.0
15594,9683,488,John,Davis,1969-10-16,M,M,80000.0,2.0,0.0,Graduate Degree,Professional,1.0,0.0
15595,9684,494,Amanda,Mitchell,1969-08-21,M,F,80000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
15596,9685,643,Olivia,Lee,1969-01-28,M,F,80000.0,3.0,0.0,Graduate Degree,Professional,1.0,0.0
15597,9686,582,Mariah,Powell,1965-01-01,M,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
15598,9687,653,Lucas,Nelson,1965-04-07,S,M,40000.0,0.0,0.0,Bachelors,Professional,1.0,1.0
15599,9688,644,Rebecca,Campbell,1965-02-04,S,F,40000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
15600,9689,627,Steven,Ramirez,1965-09-11,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,1.0
15601,9690,537,Connor,Green,1965-07-08,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,2.0
15602,9691,690,Nathaniel,Torres,1965-11-04,M,M,50000.0,3.0,3.0,Bachelors,Skilled Manual,1.0,2.0
15603,9692,499,Eduardo,Smith,1965-02-14,M,M,60000.0,0.0,0.0,Graduate Degree,Professional,1.0,0.0
15604,9693,520,John,Lewis,1965-12-06,M,M,60000.0,0.0,0.0,Graduate Degree,Professional,1.0,0.0
15605,9694,575,Zachary,Perry,1965-09-10,S,M,60000.0,0.0,0.0,Graduate Degree,Professional,0.0,1.0
15606,9695,665,Daniel,Anderson,1964-04-12,M,M,60000.0,4.0,4.0,Bachelors,Skilled Manual,1.0,2.0
15607,9696,488,Joshua,Brown,1964-02-08,M,M,60000.0,4.0,4.0,Bachelors,Skilled Manual,1.0,2.0
15608,9697,620,Ethan,Gonzales,1964-06-21,M,M,60000.0,4.0,4.0,Bachelors,Skilled Manual,0.0,2.0
15609,9698,430,Stefanie,Schmidt,1964-12-26,M,F,60000.0,4.0,4.0,Bachelors,Skilled Manual,1.0,3.0
15610,9699,610,Darren,Chandra,1964-03-19,M,M,60000.0,4.0,4.0,Bachelors,Skilled Manual,1.0,3.0
15611,9700,516,Hunter,Wang,1964-02-13,S,M,60000.0,4.0,2.0,Bachelors,Skilled Manual,0.0,2.0
15612,9701,582,Marcus,Scott,1964-08-02,M,M,60000.0,4.0,2.0,Bachelors,Skilled Manual,1.0,2.0
15613,9702,619,Liz,Anderson,1964-07-23,S,F,60000.0,4.0,2.0,Bachelors,Skilled Manual,0.0,2.0
15614,9703,520,Oscar,Ross,1963-09-08,S,M,70000.0,4.0,2.0,Bachelors,Skilled Manual,0.0,2.0
15615,9704,536,Seth,White,1963-05-26,S,M,70000.0,4.0,2.0,Bachelors,Professional,1.0,2.0
15616,9705,580,Shane,Rodriguez,1963-02-21,M,M,70000.0,4.0,2.0,Bachelors,Professional,1.0,2.0
15617,9706,633,Kevin,Roberts,1968-09-02,M,M,70000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
15618,9707,670,Haley,Gonzalez,1968-03-18,S,F,70000.0,0.0,0.0,Bachelors,Professional,1.0,1.0
15619,9708,547,Danielle,Stewart,1968-01-08,S,F,70000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
15620,9709,499,Devin,Thompson,1963-09-10,S,M,70000.0,4.0,2.0,Bachelors,Professional,1.0,3.0
15621,9710,658,Samuel,Evans,1963-06-12,M,M,70000.0,0.0,0.0,Bachelors,Professional,0.0,1.0
15622,9711,481,Andres,Raje,1974-11-08,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15623,9712,506,Ebony,Sanz,1974-01-05,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15624,9713,506,Colin,Huang,1974-07-21,M,M,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,0.0
15625,9714,565,Kathleen,Gill,1972-09-16,S,F,10000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
15626,9715,501,Christine,Beck,1972-07-16,S,F,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
15627,9716,590,Henry,Kapoor,1972-06-22,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
15628,9717,491,Kristina,Arun,1973-09-13,M,F,40000.0,1.0,1.0,Bachelors,Skilled Manual,1.0,1.0
15629,9718,525,Chelsea,Ray,1973-03-06,S,F,40000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
15630,9719,447,Ricky,Ruiz,1972-12-24,S,M,30000.0,0.0,0.0,High School,Manual,1.0,1.0
15631,9720,687,Lawrence,Alvarez,1972-08-20,S,M,30000.0,0.0,0.0,High School,Manual,0.0,1.0
15632,9721,662,Regina,Subram,1972-07-04,S,F,30000.0,0.0,0.0,High School,Manual,0.0,1.0
15633,9722,608,Hailey,Perry,1971-07-09,S,F,10000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
15634,9723,474,Kellie,Serrano,1972-04-24,S,F,40000.0,2.0,2.0,Partial College,Clerical,1.0,0.0
15635,9724,517,Cedric,Zhu,1971-12-26,S,M,20000.0,0.0,0.0,Partial High School,Manual,0.0,2.0
15636,9725,506,Ebony,Vance,1971-01-08,S,F,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
15637,9726,506,Linda,Romero,1971-04-04,S,F,20000.0,0.0,0.0,Partial High School,Manual,1.0,2.0
15638,9727,586,Beth,Romero,1971-08-18,S,F,30000.0,0.0,0.0,High School,Manual,0.0,1.0
15639,9728,696,Arturo,Ye,1970-01-13,S,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,0.0
15640,9729,700,Cedric,Chande,1970-12-14,S,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,0.0
15641,9730,590,Aimee,Zhou,1971-10-20,M,F,40000.0,2.0,2.0,Partial College,Clerical,0.0,1.0
15642,9731,541,Aaron,Shan,1971-06-15,S,M,40000.0,2.0,2.0,Partial College,Clerical,1.0,2.0
15643,9732,641,Andre,KovÃ¡r,1970-06-14,S,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
15644,9733,507,Joshua,Walker,1975-03-25,S,M,40000.0,3.0,3.0,Partial College,Clerical,1.0,0.0
15645,9734,442,Sheena,Luo,1974-12-07,S,F,40000.0,3.0,3.0,Partial College,Clerical,1.0,2.0
15646,9735,647,Luis,Phillips,1974-07-17,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15647,9736,694,Caitlin,Cooper,1974-10-23,M,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15648,9737,668,Alexandra,Howard,1975-06-13,S,F,40000.0,4.0,4.0,Partial College,Clerical,1.0,1.0
15649,9738,688,Victoria,Griffin,1929-07-03,M,F,20000.0,2.0,0.0,Partial College,Clerical,0.0,2.0
15650,9739,537,Alex,Kelly,1966-07-22,M,M,60000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15651,9740,522,Kaitlyn,Carter,1953-09-24,S,F,10000.0,2.0,1.0,High School,Manual,1.0,2.0
15652,9741,446,Kathryn,Sharma,1953-06-09,M,F,10000.0,2.0,1.0,High School,Manual,1.0,2.0
15653,9742,502,Jocelyn,Foster,1953-09-26,S,F,20000.0,2.0,0.0,High School,Manual,1.0,2.0
15654,9743,644,Isabella,Stewart,1953-02-17,M,F,20000.0,2.0,0.0,High School,Manual,0.0,2.0
15655,9744,580,Arianna,Howard,1953-07-14,M,F,20000.0,2.0,0.0,High School,Manual,0.0,2.0
15656,9745,582,Amanda,Barnes,1953-03-01,M,F,20000.0,2.0,0.0,High School,Manual,0.0,2.0
15657,9746,467,Mariah,Price,1954-06-04,M,F,20000.0,2.0,0.0,Partial High School,Manual,0.0,2.0
15658,9747,499,Christina,Torres,1954-02-27,M,F,20000.0,2.0,0.0,Partial High School,Manual,0.0,2.0
15659,9748,597,Melody,Vazquez,1954-11-25,M,F,20000.0,3.0,0.0,Partial High School,Clerical,0.0,2.0
15660,9749,537,Stephanie,Watson,1954-10-05,S,F,20000.0,3.0,0.0,Partial High School,Clerical,1.0,2.0
15661,9750,694,Joan,Morgan,1954-04-15,M,F,30000.0,1.0,0.0,High School,Clerical,1.0,1.0
15662,9751,494,Katherine,King,1954-09-26,M,F,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15663,9752,582,Jermaine,Arthur,1955-10-20,M,M,30000.0,1.0,0.0,High School,Clerical,0.0,2.0
15664,9753,522,Christian,Simmons,1955-09-15,M,M,30000.0,1.0,0.0,High School,Clerical,0.0,2.0
15665,9754,522,Taylor,Kelly,1955-11-22,M,F,30000.0,1.0,0.0,High School,Clerical,0.0,2.0
15666,9755,643,Ian,Davis,1955-05-12,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15667,9756,470,Alex,Lopez,1955-06-04,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15668,9757,668,Marcus,Griffin,1956-01-25,M,M,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
15669,9758,573,Alexia,Powell,1956-06-17,M,F,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
15670,9759,693,Jesse,Sanders,1956-03-05,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15671,9760,430,Teresa,Serrano,1956-05-20,M,F,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15672,9761,682,Thomas,Alexander,1956-09-19,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15673,9762,625,Jonathan,Washington,1956-11-12,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15674,9763,689,Jennifer,King,1957-10-12,M,F,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15675,9764,644,Lucas,Carter,1957-08-13,M,M,30000.0,2.0,0.0,High School,Skilled Manual,1.0,2.0
15676,9765,682,Christian,Taylor,1957-01-16,M,M,30000.0,2.0,0.0,High School,Skilled Manual,0.0,2.0
15677,9766,502,Wyatt,Lopez,1957-05-19,M,M,40000.0,1.0,0.0,Partial College,Clerical,1.0,1.0
15678,9767,658,Charles,Morgan,1958-04-10,M,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15679,9768,575,Rachel,Thomas,1958-09-23,S,F,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15680,9769,582,Marshall,Nara,1958-02-24,S,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15681,9770,507,Michelle,Sanders,1958-04-03,M,F,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15682,9771,575,Carlos,Mitchell,1958-05-14,M,M,80000.0,5.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15683,9772,490,Madeline,Edwards,1958-12-15,M,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15684,9773,707,Samantha,Garcia,1958-04-08,S,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15685,9774,647,Natalie,Rodriguez,1958-03-08,S,F,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
15686,9775,691,Anthony,Miller,1958-07-07,S,M,80000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15687,9776,442,Bruce,Alonso,1959-06-24,M,M,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15688,9777,566,Haley,Long,1959-10-11,M,F,40000.0,2.0,0.0,Partial College,Clerical,1.0,1.0
15689,9778,580,Carly,Sharma,1959-10-08,M,F,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15690,9779,694,Seth,Ramirez,1959-10-04,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15691,9780,488,Maria,Russell,1959-08-08,M,F,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15692,9781,500,Michael,White,1959-01-23,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15693,9782,647,Kayla,Lee,1959-10-11,M,F,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15694,9783,580,Alan,Ye,1959-05-07,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15695,9784,571,Amanda,Collins,1959-03-17,M,F,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15696,9785,443,Eduardo,Walker,1959-02-21,M,M,60000.0,4.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15697,9786,527,Isabella,Taylor,1972-02-21,S,F,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15698,9787,633,Marcus,Perez,1972-11-20,M,M,50000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15699,9788,442,Bridget,Pal,1973-08-03,M,F,40000.0,0.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15700,9789,445,Sara,Gonzalez,1973-07-16,S,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15701,9790,633,Miguel,Williams,1973-07-15,M,M,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,0.0,0.0
15702,9791,670,Kayla,Harrison,1973-06-06,M,F,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15703,9792,689,Ryan,Patterson,1973-02-05,M,M,40000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15704,9793,647,Hailey,Rivera,1971-07-04,M,F,60000.0,1.0,0.0,Graduate Degree,Skilled Manual,1.0,0.0
15705,9794,503,Gary,Martin,1970-10-04,S,M,10000.0,0.0,0.0,Graduate Degree,Manual,1.0,0.0
15706,9795,529,Brenda,Rana,1962-02-08,M,F,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
15707,9796,563,Emmanuel,Subram,1962-05-18,S,M,10000.0,1.0,0.0,Graduate Degree,Manual,1.0,0.0
15708,9797,529,Claudia,Guo,1961-08-16,S,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
15709,9798,622,Dawn,Hu,1958-08-22,M,F,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
15710,9799,595,Mathew,Munoz,1958-09-04,M,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
15711,9800,635,Peter,Raje,1958-08-24,M,M,20000.0,1.0,0.0,Graduate Degree,Clerical,1.0,0.0
15712,9801,447,Connor,Jenkins,1957-11-16,M,M,10000.0,1.0,0.0,Bachelors,Manual,1.0,0.0
